Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/journey/compra[B],596,0,15,18.48296296476298,9.416571999281587,114.21689199960383,140.0,31.41220993511177,0.0,15,18,19,21,26,35,74,86,110,110,110
,Aggregated,596,0,15,18.48296296476298,9.416571999281587,114.21689199960383,140.0,31.41220993511177,0.0,15,18,19,21,26,35,74,86,110,110,110
