Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/cotizar[D],164,0,8,9.451803810784108,3.271917001256952,23.903957997390535,112.0,32.73836049251333,0.0,8,10,10,12,16,19,24,24,24,24,24
,Aggregated,164,0,8,9.451803810784108,3.271917001256952,23.903957997390535,112.0,32.73836049251333,0.0,8,10,10,12,16,19,24,24,24,24,24
