Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/cotizar[C],1864,0,7,7.750255898099177,2.7906659997825045,44.80100000000675,112.0,31.528484265462136,0.0,7,8,9,9,10,12,13,19,44,45,45
,Aggregated,1864,0,7,7.750255898099177,2.7906659997825045,44.80100000000675,112.0,31.528484265462136,0.0,7,8,9,9,10,12,13,19,44,45,45
