request_id,ejecucion_id,escenario,estado_circuito_fin,estado_circuito_inicio,event_type,fuente_respuesta,hit_miss,latencia_proveedor_ms,latencia_total_ms,level,logger,proveedor_invocado,resultado,tiempo_conmutacion_ms,timestamp_deteccion,timestamp_fin,timestamp_inicio,timestamp_respuesta_cache,tipo_error,ts_wall
4ce642b0-b6e2-4b25-aa63-4d7dbbf8487a,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,88.4942909997335,INFO,adaptador.request,true,exitoso,,,9741.908947237,9741.820452946,,,2026-09-05T00:10:45.108159Z
15c1f7b9-6c30-4215-977e-a8aceb9f2f17,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,167.30674999962503,INFO,adaptador.request,true,exitoso,,,9741.988752404,9741.821445654,,,2026-09-05T00:10:45.187900Z
662dc7a4-dbe4-4c5e-938c-91dd2c29a8b5,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,82.36012500128709,INFO,adaptador.request,true,exitoso,,,9742.396244154,9742.313884029,,,2026-09-05T00:10:45.595443Z
2a1daa29-c411-4221-b1ad-0325acaa9d97,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,73.749624998527,INFO,adaptador.request,true,exitoso,,,9742.472873488,9742.399123863,,,2026-09-05T00:10:45.672050Z
930a7843-00e4-4080-9f16-03d5853cea1b,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,98.09545800089836,INFO,adaptador.request,true,exitoso,,,9742.852517904,9742.754422446,,,2026-09-05T00:10:46.051842Z
f8ab8bd3-e0e0-421b-b943-d49522ba2a91,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,182.66429199866252,INFO,adaptador.request,true,exitoso,,,9742.938466196,9742.755801904,,,2026-09-05T00:10:46.137677Z
a06d4003-41ae-42ff-97e8-05a6a3fbd9b5,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,94.44720900137327,INFO,adaptador.request,true,exitoso,,,9743.16614178,9743.071694571,,,2026-09-05T00:10:46.365343Z
061ec4e8-6b5a-40fb-a87c-66b5b1e5dcfe,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,73.28379099999438,INFO,adaptador.request,true,exitoso,,,9743.231965696,9743.158681905,,,2026-09-05T00:10:46.431238Z
79b0084e-0aba-4b67-9e30-c93643f2c671,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,79.49487499899988,INFO,adaptador.request,true,exitoso,,,9743.606075405,9743.52658053,,,2026-09-05T00:10:46.805279Z
cb0a9355-d7f9-4be5-b095-be1561006943,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,84.64066700071271,INFO,adaptador.request,true,exitoso,,,9743.80885578,9743.724215113,,,2026-09-05T00:10:47.008125Z
01f27fd5-2487-4fcc-88b3-07b93ca7faaa,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,89.98954100025003,INFO,adaptador.request,true,exitoso,,,9743.959103613,9743.869114072,,,2026-09-05T00:10:47.158324Z
ba258bdb-7814-404c-b625-d3555583e31f,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,69.21729100031371,INFO,adaptador.request,true,exitoso,,,9744.156997863,9744.087780572,,,2026-09-05T00:10:47.356171Z
bb4ecc81-bda6-4534-92cd-f31bbe2dcc24,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,107.2381249996397,INFO,adaptador.request,true,exitoso,,,9744.257807572,9744.150569447,,,2026-09-05T00:10:47.457009Z
3400bb1d-254e-46c3-84cd-b2bc83f2b216,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,68.56687500112457,INFO,adaptador.request,true,exitoso,,,9744.398350572,9744.329783697,,,2026-09-05T00:10:47.597535Z
3bb3e26c-09ad-4b54-84a5-eb7cb9f029eb,run1_rep2,E,CLOSED,CLOSED,request,PROVIDER,N/A,,71.36558400088688,INFO,adaptador.request,true,exitoso,,,9744.556606864,9744.48524128,,,2026-09-05T00:10:47.755852Z
