Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/journey/compra[A],605,0,14,15.967307201633748,8.572877000005974,79.63232700058143,16.0,31.91366653134302,0.0,14,16,17,19,22,27,36,60,80,80,80
,Aggregated,605,0,14,15.967307201633748,8.572877000005974,79.63232700058143,16.0,31.91366653134302,0.0,14,16,17,19,22,27,36,60,80,80,80
